link,agency,sector_no,sector_name,nbhd_no,nbhd_name,charges,fees,deposit,energy_rating,gas_rating,area,rooms,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bedrooms,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,heating,parking,cellar,pool,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,view,caretaker,reduced_mobility,metro,tram,bus,rental_price,rental_price_pred,pct_change,category
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/151681459.htm,loft one,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,CC,413.27,407.0,409.0,23.0,31.0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,444.99999999999966,490.11703,-0.09,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/151826465.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,CC,1190.67,2740.0,193.0,45.0,44.81,4,1,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1400.0000000000007,741.09875,0.89,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155312223.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,557.7,457.0,50.0,12.0,42.9,2,1,0,1,0,1,0,1,1,0,1.0,1,1,0,0,0,0,collective_gas,0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,557.0000000000005,545.0138,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/153950033.htm,square habitat,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,808.6,637.0,53.0,12.0,62.2,3,1,0,1,0,0,0,2,1,0,1.0,1,1,0,0,0,1,collective_gas,1,0,0,6.0,0,0,0,0,0,0,0,0,1,0,0,757.0000000000007,715.628,0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/154698021.htm,square habitat,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,773.5,657.0,40.0,9.0,59.5,3,0,0,1,0,1,0,2,0,1,1.0,1,0,1,0,0,1,collective_gas,1,0,0,1.0,0,0,1,0,0,0,0,1,1,0,0,731.9999999999999,706.6241,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/154967893.htm,adl immobilier,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,540.8,610.0,44.0,10.0,76.14,4,0,0,0,0,0,0,3,0,0,1.0,0,1,0,0,0,1,individual_gas,2,0,0,4.0,0,0,1,0,0,0,0,0,1,0,0,836.9999999999991,820.24786,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/sept-deniers-ginestous/155126137.htm,square habitat,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,447.12,621.0,50.0,9.0,58.29,3,1,0,1,0,1,0,2,1,0,1.0,1,0,1,0,0,1,individual_electrical,1,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,690.9999999999991,665.4979,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lardenne-les-pradettes-basso-cambo/155125665.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,CC,741.91,580.0,48.0,11.0,57.07,3,0,0,1,0,1,0,2,1,0,1.0,0,1,0,0,0,1,gas,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,660.0000000000003,666.8962,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/155144227.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,799.76,649.0,63.0,13.0,61.52,3,1,0,1,0,0,0,2,0,0,1.0,1,1,0,0,0,0,gas,0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,729.9999999999991,707.0183,0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155312303.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,CC,227.5,380.0,202.0,10.0,14.19,1,0,0,0,0,1,0,0,1,1,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,419.9999999999999,384.06882,0.09,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155750515.htm,cabinet claude sanchez,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,277.0,14.0,21.0,2,0,0,0,10,0,0,1,0,1,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,465.0000000000003,453.74927,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/152427747.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,845.64,675.0,63.0,13.0,65.05,3,0,0,1,0,0,0,2,0,0,1.0,0,1,0,0,0,0,gas,0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,749.9999999999998,724.5308,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155892395.htm,adl immobilier,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,CC,456.0,592.0,269.0,63.0,48.98,2,0,0,0,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_gas,1,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,566.0000000000008,570.9955,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/154091017.htm,immobiliare,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,CC,543.0,525.0,50.0,9.0,43.33,2,0,0,1,24,0,1,1,1,0,1.0,0,1,0,0,0,0,individual_gas,1,0,0,4.0,0,0,1,1,1,0,0,1,0,1,0,570.0000000000001,564.41406,0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154505461.htm,sng extensia,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,559.5,563.735,41.0,9.0,59.0,3,1,0,1,22,1,0,2,1,0,1.0,1,1,0,0,0,1,individual_gas,1,0,0,3.0,0,0,1,1,0,0,0,0,0,0,0,597.9999999999999,673.15027,-0.11,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/152740431.htm,patrim & co,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,307.0,10.0,13.98,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,0,1,1,0,0,0,1,0,0,450.0000000000005,387.95764,0.16,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/154205761.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,468.32,610.0,68.0,15.0,58.54,3,0,0,1,0,1,0,2,1,0,1.0,0,0,1,0,0,1,gas,0,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,670.0000000000001,686.4165,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lardenne-les-pradettes-basso-cambo/155599589.htm,None,sector6,TOULOUSE OUEST,n6_2,Lardenne - Pradettes - Basso Cambo,CC,504.92,470.0,39.0,9.0,38.84,2,0,0,1,0,0,0,1,0,1,1.0,0,1,0,0,0,1,individual_gas,0,0,0,1.0,0,0,0,1,1,0,0,0,0,0,0,525.0000000000001,520.0473,0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155124693.htm,sporting immobilier,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,559.5,563.735,74.0,17.0,60.0,3,0,0,1,0,0,0,2,1,0,1.0,1,1,0,0,0,1,individual_gas,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,680.0000000000003,672.744,0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155053425.htm,cabinet claude sanchez,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,CC,333.325,579.0,417.0,21.0,19.0,1,1,0,0,11,1,0,0,1,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,4.0,0,0,1,1,1,0,0,0,0,0,0,428.0000000000004,421.2047,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155699699.htm,None,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,559.52,470.0,50.0,9.0,43.04,2,1,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,530.0,534.2273,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155836017.htm,cabinet claude sanchez,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,CC,520.0,591.0,220.0,9.0,52.0,3,1,0,1,18,0,0,2,1,0,1.0,1,1,0,0,0,0,individual_electrical,0,0,1,2.0,0,0,0,1,1,0,1,0,0,0,0,725.9999999999992,655.8482,0.11,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/139975549.htm,gedim,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,576.61,580.0,72.5,9.0,60.0,3,1,0,1,0,0,1,2,1,0,1.0,0,1,1,0,0,1,individual_electrical,1,0,0,1.0,0,0,1,1,1,0,0,0,0,0,1,666.9999999999985,676.58734,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/154251913.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,587.6,537.0,170.0,8.0,45.2,2,0,0,0,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_gas,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,581.9999999999999,558.31354,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155335367.htm,soprim,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,CC,507.78,576.5,161.5,11.0,61.0,3,0,0,1,29,0,0,2,1,0,1.0,1,1,0,0,0,1,individual_gas,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,724.0,693.6515,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/152508421.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,645.84,566.0,207.0,10.0,64.5,3,1,1,1,0,0,0,2,1,1,1.0,0,0,1,0,0,1,individual_electrical,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,749.9999999999998,754.708,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155917873.htm,square habitat,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,1.0,654.0,188.0,13.0,60.79,3,1,0,1,0,0,0,2,1,0,1.0,1,1,0,0,0,1,individual_gas,2,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,727.0000000000007,743.3829,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155712315.htm,None,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,CC,0.0,605.0,50.0,5.0,70.0,3,1,0,0,0,1,0,2,1,0,1.0,1,1,0,0,0,1,gas,0,0,0,2.0,0,1,1,1,1,0,0,0,0,0,0,700.0,769.221,-0.09,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/154613939.htm,None,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,CC,217.1,375.0,161.5,11.0,16.7,1,0,0,0,0,0,1,0,1,1,1.0,1,0,1,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,395.00000000000034,420.16614,-0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/155865351.htm,None,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,CC,264.16,366.0,179.5,13.5,20.32,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,391.0000000000002,465.03708,-0.16,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/153640113.htm,loft one,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,653.93,672.0,355.0,20.0,66.0,3,0,0,0,0,0,1,2,1,0,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,754.999999999999,722.7634,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155460891.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,CC,658.94,656.0,220.0,11.0,67.1,3,1,1,1,0,0,1,2,1,0,1.0,1,1,0,0,0,1,individual,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,804.0000000000002,826.5209,-0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/155865347.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,602.94,550.0,148.5,12.0,46.38,2,0,0,1,0,1,0,1,1,0,1.0,0,0,0,0,0,0,individual_gas,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,599.9999999999994,575.19727,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155119205.htm,1pact immo,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,CC,234.0,1000.0,240.0,19.0,18.0,1,0,0,0,0,1,1,0,0,1,1.0,0,0,1,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,1,0,0,540.0000000000002,535.0083,0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155573613.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,CC,0.0,525.0,248.0,10.0,23.51,1,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,500.9999999999994,455.38895,0.1,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155741579.htm,immobiliare,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,653.93,672.0,355.0,20.0,66.1,3,0,0,0,0,0,0,2,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,754.0000000000007,714.3654,0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155813565.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,CC,533.0,605.0,202.0,10.0,41.0,2,0,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,680.0000000000003,552.89764,0.23,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155411021.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,0.0,458.86,184.0,8.0,45.25,2,1,0,1,0,0,0,1,1,0,1.0,1,1,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,1,1,1,0,0,0,0,0,0,513.9999999999997,580.15686,-0.11,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155701999.htm,None,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,CC,0.0,576.5,233.0,11.0,30.42,1,0,0,0,20,0,0,0,1,0,1.0,0,1,0,0,0,0,individual_electrical,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,490.99999999999943,500.01102,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155859239.htm,immodem segito,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,465.0,465.0,309.0,16.0,28.0,1,0,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,1,0,3.0,0,0,1,1,0,0,0,0,0,0,0,495.00000000000017,521.9898,-0.05,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892861.htm,centorimmo toulouse,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,150.0,6,0,1,0,0,0,0,5,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,2300.0000000000005,1991.5697,0.15,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/154255517.htm,square habitat,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,CC,404.82,422.0,307.0,14.0,33.55,1,1,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,456.9999999999998,536.28906,-0.15,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/153003917.htm,logis relais 31,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,CC,333.325,579.0,217.0,11.0,90.0,3,0,0,0,0,0,0,2,1,0,1.0,0,0,1,0,0,0,individual_gas,1,0,0,3.0,1,0,1,0,0,0,0,0,0,0,0,1299.9999999999995,1330.5887,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/155359419.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,537.68,466.0,63.0,13.0,59.5,2,0,0,0,0,1,0,1,1,0,1.0,0,1,0,0,0,1,individual_gas,0,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,511.00000000000045,674.4621,-0.24,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155288203.htm,patrim immobilier,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,538.2,566.0,155.5,11.0,28.0,1,1,0,0,0,1,0,0,1,0,1.0,1,1,0,1,0,1,individual_gas,0,1,0,5.0,0,0,1,0,0,0,0,0,0,0,0,474.9999999999998,466.16022,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155673487.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,195.0,308.0,313.0,17.0,15.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,322.9999999999999,373.45023,-0.14,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lafourguette/153003925.htm,logis relais 31,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,CC,595.0,591.0,59.0,10.0,73.0,3,0,0,0,36,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,3,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,999.9999999999999,940.8509,0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/152483029.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,0.0,566.0,137.0,32.0,74.26,3,0,0,0,0,0,0,2,1,0,1.0,1,1,0,1,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,735.0000000000016,803.5781,-0.09,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892873.htm,centorimmo toulouse,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,CC,456.0,592.0,219.0,9.0,22.0,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,1,0,0,0,0,1,1,0,0,460.00000000000006,444.0183,0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155069433.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,CC,0.0,525.0,202.0,10.0,61.0,3,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,742.0,722.0242,0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/154662337.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,CC,0.0,592.0,202.0,13.0,71.0,3,0,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,711.0000000000007,816.91077,-0.13,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155375345.htm,fti,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,CC,844.05,580.0,161.5,11.0,64.85,3,0,0,0,0,1,0,2,0,1,1.0,1,0,1,0,0,0,individual,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,719.9999999999995,768.3573,-0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/154710713.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,0.0,610.0,251.0,12.0,43.2,2,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,530.0,536.8943,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/153357699.htm,square habitat,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,CC,832.0,691.0,175.0,7.0,64.0,3,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,individual_electrical,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,755.9999999999998,756.67084,-0.0,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892887.htm,centorimmo toulouse,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,174.0,41.0,70.0,3,1,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_gas,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,729.9999999999991,797.10144,-0.08,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155750513.htm,cabinet claude sanchez,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,CC,520.0,591.0,206.5,12.0,34.0,2,1,0,1,0,0,0,1,0,1,1.0,1,0,0,0,0,0,individual_gas,0,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,527.9999999999995,556.21484,-0.05,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892865.htm,centorimmo toulouse,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,43.0,2,0,0,0,0,0,0,1,1,0,1.0,0,0,1,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,719.9999999999995,580.403,0.24,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154452341.htm,plateforme de l'immobilier gestion,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,CC,333.325,430.0,217.0,11.0,25.0,1,1,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,460.00000000000006,469.75952,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155703909.htm,cabinet bedin toulouse les minimes,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,CC,682.83,579.0,190.0,9.0,65.1,3,1,0,1,22,0,0,2,1,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,1,747.9999999999998,768.3573,-0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155818293.htm,stlimmo,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,825.0,717.0,72.5,9.0,77.3,3,0,0,0,0,1,1,2,1,0,1.0,0,0,0,0,0,1,collective_gas,1,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,828.999999999999,805.9634,0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155862399.htm,societe de gestion locative,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,363.22,370.0,43.0,10.0,27.94,1,1,0,1,22,0,0,0,0,1,1.0,0,1,0,0,0,1,individual,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,399.9999999999997,442.66208,-0.1,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/125613371.htm,None,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,CC,611.0,535.0,220.0,20.0,47.0,2,0,0,0,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,610.0000000000007,601.0067,0.01,Fair-value
