rent,energy_rating,gas_rating,area,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,parking,cellar,pool,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,view,caretaker,reduced_mobility,metro,tram,bus,sector_no_sector1,sector_no_sector2,sector_no_sector3,sector_no_sector4,sector_no_sector5,sector_no_sector6,nbhd_no_n1_1,nbhd_no_n1_2,nbhd_no_n1_3,nbhd_no_n2_1,nbhd_no_n2_2,nbhd_no_n2_3,nbhd_no_n2_4,nbhd_no_n3_1,nbhd_no_n3_2,nbhd_no_n3_3,nbhd_no_n4_1,nbhd_no_n4_2,nbhd_no_n4_3,nbhd_no_n5_1,nbhd_no_n5_2,nbhd_no_n5_3,nbhd_no_n6_1,nbhd_no_n6_2,nbhd_no_n6_3,nbhd_no_n6_4,heating_central,heating_collective_gas,heating_gas,heating_individual,heating_individual_electrical,heating_individual_gas,agency_flag
6.236369590203704,5.285266416806648,3.011340243262834,5.055822627116955,0,0,1,0.0,1,0,1,1,0.7304631471189666,0,0.0,0.7304631471189666,0,0,0,0.0,0,0,0.7304631471189666,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6.311734809152915,8.0252684064135,2.6025944687727294,4.453854350239894,1,0,1,0.0,1,0,0,1,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.329720905522696,8.136453549445715,2.6025944687727294,5.29876056763189,1,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6.53813982376767,5.357203202420049,2.055641538058108,5.711671362837811,1,0,1,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.285998094508865,5.093856518007759,2.885846472488202,4.838059349133916,0,0,1,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.732369222284388,8.511219710154148,4.969939052451073,7.724358962810533,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.180016653652572,7.9678374640434715,3.2377281976988326,3.9325102940665544,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.77078942390898,5.7146689026506605,3.340760310539712,6.244955797756471,0,0,0,0.0,1,1,1,0,0.7304631471189666,1,0.0,0.7304631471189666,1,0,1,1.1943176378757767,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6.803505257608338,8.823108115244976,2.2596737867230705,6.337529394588084,0,0,1,0.0,0,0,0,1,0.7304631471189666,1,0.0,0.7304631471189666,0,1,1,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.520621127558696,6.881187323763808,1.8203341036428238,5.734647082611342,0,0,0,0.0,1,0,0,0,0.7304631471189666,0,0.0,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.792344427470809,7.323662936018393,3.011340243262834,5.901497245438542,0,0,0,0.0,1,0,0,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,0,0.7304631471189666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
6.133398042996649,4.792129643835174,2.885846472488202,4.502249911492015,1,0,0,0.0,1,0,0,1,0.7304631471189666,1,0.0,0.0,0,0,1,0.0,0,0,2.055641538058108,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6.329720905522696,5.3215405626377255,3.011340243262834,4.9269180446816625,0,0,1,0.0,0,0,1,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.7304631471189666,0,0,1.5409627556327752,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.492239835020471,7.4550235803134814,2.055641538058108,5.507386824511084,1,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.327936783729195,9.140782843836698,3.618222517841817,4.6477085871174175,0,0,0,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,0,0.0,1,0,1.1943176378757767,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.511745329644728,7.559434481571342,3.011340243262834,5.874364680630137,0,0,1,0.0,1,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.0,1,0,1.1943176378757767,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.993961427306569,8.200959587116674,5.3215405626377255,4.962688864913389,1,0,1,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.284134161070802,8.284573404551008,3.011340243262834,4.2661944548026485,0,0,0,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,0,0.0,0,0,1.1943176378757767,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.293419278846481,5.093856518007759,2.885846472488202,4.8754072042007826,1,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.311734809152915,9.103010378675691,6.02174235239564,5.093856518007759,1,0,1,0.0,1,0,0,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.713732805509369,7.9678374640434715,3.2377281976988326,3.011340243262834,0,0,0,3.011340243262834,0,0,0,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,0.7304631471189666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.55250788703459,7.737100057498759,4.969939052451073,5.357203202420049,0,0,1,3.5304192649587702,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.7304631471189666,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.660575149839686,9.15574970587587,2.885846472488202,5.0120772195485275,0,0,1,3.2377281976988326,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.398594934535208,8.284573404551008,2.885846472488202,5.141419296517881,1,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,1,0.0,0,0,0.7304631471189666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.673297967767654,7.59329340870847,4.838059349133916,5.986265220138631,1,0,1,4.2014612941903655,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,1.1943176378757767,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.595780513961311,7.867171561473771,3.289999390054139,5.939150300815439,1,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6.54534966033442,5.494161288893169,1.1943176378757767,5.80273872401839,1,0,0,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.516193076042964,7.9678374640434715,3.2377281976988326,5.7077684013339205,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.7304631471189666,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.090076835776092,8.305068732469508,4.745132396064701,6.2503816621651245,1,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,0,0.0,1,0,1.5409627556327752,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6.320768294250582,8.179633643422095,2.6025944687727294,4.601248433724923,1,0,0,0.0,1,0,0,1,0.7304631471189666,1,0.0,0.0,0,0,1,0.0,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6.192362489474872,7.462121697006351,3.128238685769432,4.3717816699159595,1,0,1,0.0,1,0,0,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,0,0.7304631471189666,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.293419278846481,5.357203202420049,2.750250297485029,5.031588229843074,1,0,1,3.618222517841817,0,1,0,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.85751406254539,7.9678374640434715,3.2377281976988326,5.172534928709971,1,0,0,0.0,1,0,1,1,0.7304631471189666,0,0.0,0.0,0,0,1,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.311734809152915,8.930417557876343,3.2377281976988326,4.322947514138835,0,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.7304631471189666,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.270988431858299,7.9678374640434715,3.2377281976988326,3.9789046054523314,0,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.1779441140506,6.694190605394483,1.5409627556327752,4.624108879056648,0,0,0,0.0,1,1,1,1,0.7304631471189666,0,0.0,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.22455842927536,9.2294051976266,3.7019729772844623,4.933862399138648,0,0,1,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,1,1.1943176378757767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.354370040797351,8.22211358542376,2.440268378362637,4.500637834468135,0,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.0,0,1,0.7304631471189666,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.09807428216624,8.375577002227507,2.885846472488202,4.322947514138835,1,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.0,1,0,1,0.0,0,0,1.5409627556327752,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6.431331081933479,7.483295642295591,4.745132396064701,5.2783032987790826,0,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,0,1.5409627556327752,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.386879319362645,8.797735592116597,5.7737732204907655,5.166735973259198,1,0,1,0.0,0,0,0,1,0.7304631471189666,1,0.7304631471189666,0.0,0,0,0,0.0,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.331501849893691,7.692223602083876,2.9497532001225744,5.744420430279228,1,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,0,0.0,0,0,0.7304631471189666,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6.182084906716632,8.567309925236039,3.128238685769432,4.4372688011897266,1,0,1,0.0,1,0,0,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7.484930283289661,7.9678374640434715,3.2377281976988326,6.844946025203906,1,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.0,1,0,1,0.0,0,0,1.8203341036428238,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.013715156042802,4.792129643835174,2.885846472488202,4.236872152489928,0,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,2.2596737867230705,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6.206575926724928,8.22211358542376,3.782056917753863,4.293285154012352,1,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.7304631471189666,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6.4967749901858625,6.1972210008779385,3.782056917753863,5.7458974425250915,0,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,1,1.1943176378757767,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.962415680121064,8.604063356421523,3.340760310539712,7.873203454932757,1,0,0,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.5409627556327752,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.601402334583733,7.9678374640434715,3.2377281976988326,7.278278985320871,1,0,1,4.838059349133916,0,0,1,1,1.1943176378757767,0,0.0,0.0,1,0,1,0.0,0,0,1.1943176378757767,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.311734809152915,8.284573404551008,3.011340243262834,3.9325102940665544,1,0,0,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.354370040797351,5.831327892742091,3.4381104434026533,5.113806722595671,1,0,1,0.0,0,0,0,1,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.530877627725885,4.9269180446816625,2.885846472488202,5.710471194282557,1,1,1,0.0,1,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,1.1943176378757767,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.639875833826536,8.22211358542376,3.011340243262834,5.968980585391403,1,0,1,4.545285536716194,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6.077642243349034,10.034756014997894,4.2631607783924865,3.9880473893418396,1,0,1,3.340760310539712,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.284134161070802,8.511219710154148,3.4381104434026533,3.618222517841817,0,0,0,3.340760310539712,0,0,0,1,0.7304631471189666,0,0.0,0.7304631471189666,0,0,0,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.3561076606958915,9.025890350388508,3.4381104434026533,5.0533710494211155,0,0,0,4.2014612941903655,0,1,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.352629396319567,5.2483574728065365,3.011340243262834,5.210789042972047,0,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,1,0,1,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.20050917404269,8.39538258223558,2.885846472488202,4.745132396064701,1,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,0,1,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.559615237493242,5.0120772195485275,2.885846472488202,5.848023245767808,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,0.7304631471189666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.478509642208569,9.577768772977672,6.844946025203906,4.697012078927853,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.511745329644728,5.172534928709971,2.885846472488202,5.733756428889486,0,0,0,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.0,0,0,1.1943176378757767,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6.476972362889683,4.969939052451073,2.750250297485029,5.772314872151733,0,0,1,4.2014612941903655,0,1,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.981414211254481,8.274265741119429,5.357203202420049,3.368561333113725,1,0,1,2.885846472488202,1,0,0,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.7304631471189666,0,0,1.1943176378757767,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6.218600119691729,6.03474060119395,2.750250297485029,4.965250679556954,1,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,0,1.5409627556327752,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.148468295917647,4.792129643835174,2.885846472488202,4.502249911492015,0,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,2.055641538058108,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6.54965074223381,8.375577002227507,2.750250297485029,5.071687480080396,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.60934924316738,8.179633643422095,2.885846472488202,5.831327892742091,1,0,1,0.0,0,0,0,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.910796644040527,8.405230292304964,5.460736201340262,5.093856518007759,1,0,1,0.0,1,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.1779441140506,8.567309925236039,3.011340243262834,4.071754351052767,0,0,0,0.0,1,0,0,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,0,0.0,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5.948034989180646,8.355622538951035,2.6025944687727294,5.093856518007759,1,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.981414211254481,6.03474060119395,2.750250297485029,3.5304192649587702,0,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.90875477931522,7.812235750158614,5.0120772195485275,5.1506077532700285,1,0,0,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
